tavg,co,no,no2,o3,pm10,pm25,so2,date,latitude,longitude
20.6,0.355,-0.29,13.0,110.0,20.0,10.328106540084388,2.2,2023-06-16,52.37205599978701,4.904399999582005
20.6,0.355,-0.29,26.0,110.0,20.0,9.843766666666665,2.2,2023-06-16,52.374786000246935,4.86031900024369
20.6,0.355,-0.29,17.380000000000003,110.0,20.0,9.742344006568144,2.2,2023-06-16,52.38931400010768,4.9438219998869615
20.6,0.36,-0.29,28.0,110.0,20.0,11.256190476190477,2.2,2023-06-16,52.389983000188224,4.88781099987638
20.6,0.355,-0.29,17.380000000000003,110.0,20.0,8.18747619047619,2.2,2023-06-16,52.39397200025616,4.870156999790721
20.0,0.33499999999999996,0.16,14.0,82.0,16.0,9.513673469387754,0.54,2023-06-17,52.35803899985509,4.899699999642448
20.0,0.36,0.16,9.1,82.0,16.0,9.48126984126984,0.54,2023-06-17,52.359714000013874,4.866208000411839
20.0,0.33499999999999996,0.16,10.0,82.0,16.0,10.328106540084388,0.54,2023-06-17,52.37205599978701,4.904399999582005
20.0,0.33499999999999996,0.16,20.0,82.0,16.0,9.843766666666665,0.54,2023-06-17,52.374786000246935,4.86031900024369
20.0,0.33499999999999996,0.16,13.62,82.0,16.0,9.742344006568144,0.54,2023-06-17,52.38931400010768,4.9438219998869615
20.0,0.31,0.16,15.0,82.0,16.0,11.256190476190477,0.54,2023-06-17,52.389983000188224,4.88781099987638
20.0,0.33499999999999996,0.16,13.62,82.0,16.0,8.18747619047619,0.54,2023-06-17,52.39397200025616,4.870156999790721
22.1,0.45,-0.0091,18.0,81.0,17.0,9.513673469387754,0.53,2023-06-18,52.35803899985509,4.899699999642448
22.1,0.4,-0.0091,13.0,81.0,17.0,9.48126984126984,0.53,2023-06-18,52.359714000013874,4.866208000411839
22.1,0.45,-0.0091,16.0,81.0,17.0,10.328106540084388,0.53,2023-06-18,52.37205599978701,4.904399999582005
22.1,0.45,-0.0091,39.0,81.0,17.0,9.843766666666665,0.53,2023-06-18,52.374786000246935,4.86031900024369
22.1,0.45,-0.0091,24.4,81.0,17.0,9.742344006568144,0.53,2023-06-18,52.38931400010768,4.9438219998869615
22.1,0.5,-0.0091,36.0,81.0,17.0,11.256190476190477,0.53,2023-06-18,52.389983000188224,4.88781099987638
22.1,0.45,-0.0091,24.4,81.0,17.0,8.18747619047619,0.53,2023-06-18,52.39397200025616,4.870156999790721
20.7,0.385,1.0,19.0,70.0,14.0,9.513673469387754,0.59,2023-06-19,52.35803899985509,4.899699999642448
20.7,0.4,1.0,15.0,70.0,14.0,9.48126984126984,0.59,2023-06-19,52.359714000013874,4.866208000411839
20.7,0.385,1.0,17.0,70.0,14.0,10.328106540084388,0.59,2023-06-19,52.37205599978701,4.904399999582005
20.7,0.385,1.0,26.0,70.0,14.0,9.843766666666665,0.59,2023-06-19,52.374786000246935,4.86031900024369
20.7,0.385,1.0,19.6,70.0,14.0,9.742344006568144,0.59,2023-06-19,52.38931400010768,4.9438219998869615
20.7,0.37,1.0,21.0,70.0,14.0,11.256190476190477,0.59,2023-06-19,52.389983000188224,4.88781099987638
20.7,0.385,1.0,19.6,70.0,14.0,8.18747619047619,0.59,2023-06-19,52.39397200025616,4.870156999790721
22.0,0.37,1.9,21.0,66.0,23.0,9.513673469387754,1.1,2023-06-20,52.35803899985509,4.899699999642448
22.0,0.41,0.76,18.0,66.0,23.0,9.48126984126984,1.1,2023-06-20,52.359714000013874,4.866208000411839
22.0,0.37,1.4,31.0,66.0,23.0,10.328106540084388,1.1,2023-06-20,52.37205599978701,4.904399999582005
22.0,0.37,2.8,27.0,66.0,23.0,9.843766666666665,1.1,2023-06-20,52.374786000246935,4.86031900024369
22.0,0.37,0.87,23.0,66.0,23.0,9.742344006568144,1.1,2023-06-20,52.38931400010768,4.9438219998869615
22.0,0.33,1.7,18.0,66.0,23.0,11.256190476190477,1.1,2023-06-20,52.389983000188224,4.88781099987638
22.0,0.37,1.5716666666666665,23.0,66.0,23.0,8.18747619047619,1.1,2023-06-20,52.39397200025616,4.870156999790721
19.8,0.375,3.0,20.0,78.0,15.0,9.513673469387754,2.0,2023-06-22,52.35803899985509,4.899699999642448
19.8,0.39,1.2,18.0,78.0,15.0,9.48126984126984,2.0,2023-06-22,52.359714000013874,4.866208000411839
19.8,0.375,1.8,25.0,78.0,15.0,10.328106540084388,2.0,2023-06-22,52.37205599978701,4.904399999582005
19.8,0.375,7.4,27.0,78.0,15.0,9.843766666666665,2.0,2023-06-22,52.374786000246935,4.86031900024369
19.8,0.375,3.2,23.2,78.0,15.0,9.742344006568144,2.0,2023-06-22,52.38931400010768,4.9438219998869615
19.8,0.36,4.6,26.0,78.0,15.0,11.256190476190477,2.0,2023-06-22,52.389983000188224,4.88781099987638
19.8,0.375,3.5333333333333337,23.2,78.0,15.0,8.18747619047619,2.0,2023-06-22,52.39397200025616,4.870156999790721
19.9,0.47,0.55,25.0,89.0,16.0,9.513673469387754,0.5,2023-06-23,52.35803899985509,4.899699999642448
19.9,0.45,-0.65,14.0,89.0,16.0,9.48126984126984,0.5,2023-06-23,52.359714000013874,4.866208000411839
19.9,0.47,-0.05,22.0,89.0,16.0,10.328106540084388,0.5,2023-06-23,52.37205599978701,4.904399999582005
19.9,0.47,2.5,32.0,89.0,16.0,9.843766666666665,0.5,2023-06-23,52.374786000246935,4.86031900024369
19.9,0.47,0.05,24.2,89.0,16.0,9.742344006568144,0.5,2023-06-23,52.38931400010768,4.9438219998869615
19.9,0.49,4.3,28.0,89.0,16.0,11.256190476190477,0.5,2023-06-23,52.389983000188224,4.88781099987638
19.9,0.47,1.1166666666666665,24.2,89.0,16.0,8.18747619047619,0.5,2023-06-23,52.39397200025616,4.870156999790721
21.4,0.315,0.97,7.8,80.0,18.0,9.513673469387754,0.91,2023-06-24,52.35803899985509,4.899699999642448
21.4,0.31,-0.33,6.4,80.0,18.0,9.48126984126984,0.91,2023-06-24,52.359714000013874,4.866208000411839
21.4,0.315,-0.41,7.9,80.0,18.0,10.328106540084388,0.91,2023-06-24,52.37205599978701,4.904399999582005
21.4,0.315,4.0,14.0,80.0,18.0,9.843766666666665,0.91,2023-06-24,52.374786000246935,4.86031900024369
21.4,0.315,0.34,9.620000000000001,80.0,18.0,9.742344006568144,0.91,2023-06-24,52.38931400010768,4.9438219998869615
21.4,0.32,1.9,12.0,80.0,18.0,11.256190476190477,0.91,2023-06-24,52.389983000188224,4.88781099987638
21.4,0.315,1.0783333333333331,9.620000000000001,80.0,18.0,8.18747619047619,0.91,2023-06-24,52.39397200025616,4.870156999790721
24.7,0.3,2.0,17.25,64.0,16.689607843137257,9.513673469387754,1.7,2023-06-25,52.35803899985509,4.899699999642448
24.7,0.31,0.078,10.0,64.0,17.133650190114068,9.48126984126984,1.7,2023-06-25,52.359714000013874,4.866208000411839
24.7,0.3,-0.25,15.0,64.0,17.47513888888889,10.328106540084388,1.7,2023-06-25,52.37205599978701,4.904399999582005
24.7,0.3,6.9,23.0,64.0,17.78069498069498,9.843766666666665,1.7,2023-06-25,52.374786000246935,4.86031900024369
24.7,0.3,0.46,17.25,64.0,17.2137786259542,9.742344006568144,1.7,2023-06-25,52.38931400010768,4.9438219998869615
24.7,0.29,3.4,21.0,64.0,17.62007434944238,11.256190476190477,1.7,2023-06-25,52.389983000188224,4.88781099987638
24.7,0.3,2.0980000000000003,17.25,64.0,16.398698884758364,8.18747619047619,1.7,2023-06-25,52.39397200025616,4.870156999790721
19.7,0.31,-0.23,11.15,57.0,16.689607843137257,9.513673469387754,0.27,2023-06-26,52.35803899985509,4.899699999642448
19.7,0.31,-0.67,4.9,57.0,17.133650190114068,9.48126984126984,0.27,2023-06-26,52.359714000013874,4.866208000411839
19.7,0.31,-1.3,7.7,57.0,17.47513888888889,10.328106540084388,0.27,2023-06-26,52.37205599978701,4.904399999582005
19.7,0.31,8.4,18.0,57.0,17.78069498069498,9.843766666666665,0.27,2023-06-26,52.374786000246935,4.86031900024369
19.7,0.31,-0.23,11.15,57.0,17.2137786259542,9.742344006568144,0.27,2023-06-26,52.38931400010768,4.9438219998869615
19.7,0.31,4.3,14.0,57.0,17.62007434944238,11.256190476190477,0.27,2023-06-26,52.389983000188224,4.88781099987638
19.7,0.31,1.7116666666666667,11.15,57.0,16.398698884758364,8.18747619047619,0.27,2023-06-26,52.39397200025616,4.870156999790721
17.8,0.39,5.8,20.25,46.0,16.689607843137257,9.513673469387754,0.56,2023-06-27,52.35803899985509,4.899699999642448
17.8,0.4,1.6,15.0,46.0,17.133650190114068,9.48126984126984,0.56,2023-06-27,52.359714000013874,4.866208000411839
17.8,0.39,0.61,15.0,46.0,17.47513888888889,10.328106540084388,0.56,2023-06-27,52.37205599978701,4.904399999582005
17.8,0.39,13.0,28.0,46.0,17.78069498069498,9.843766666666665,0.56,2023-06-27,52.374786000246935,4.86031900024369
17.8,0.39,1.6,20.25,46.0,17.2137786259542,9.742344006568144,0.56,2023-06-27,52.38931400010768,4.9438219998869615
17.8,0.38,6.1,23.0,46.0,17.62007434944238,11.256190476190477,0.56,2023-06-27,52.389983000188224,4.88781099987638
17.8,0.39,4.785,20.25,46.0,16.398698884758364,8.18747619047619,0.56,2023-06-27,52.39397200025616,4.870156999790721
18.2,0.3,4.1,16.125,64.0,16.689607843137257,9.513673469387754,0.79,2023-06-28,52.35803899985509,4.899699999642448
18.2,0.3,0.044,9.5,64.0,17.133650190114068,9.48126984126984,0.79,2023-06-28,52.359714000013874,4.866208000411839
18.2,0.3,-0.28,12.0,64.0,17.47513888888889,10.328106540084388,0.79,2023-06-28,52.37205599978701,4.904399999582005
18.2,0.3,11.0,25.0,64.0,17.78069498069498,9.843766666666665,0.79,2023-06-28,52.374786000246935,4.86031900024369
18.2,0.3,0.44,16.125,64.0,17.2137786259542,9.742344006568144,0.79,2023-06-28,52.38931400010768,4.9438219998869615
18.2,0.3,4.1,18.0,64.0,17.62007434944238,11.256190476190477,0.79,2023-06-28,52.389983000188224,4.88781099987638
18.2,0.3,3.2339999999999995,16.125,64.0,16.398698884758364,8.18747619047619,0.79,2023-06-28,52.39397200025616,4.870156999790721
18.6,0.33499999999999996,2.0,10.7,40.0,16.689607843137257,9.513673469387754,0.7,2023-06-29,52.35803899985509,4.899699999642448
18.6,0.32,-0.6,4.9,40.0,17.133650190114068,9.48126984126984,0.7,2023-06-29,52.359714000013874,4.866208000411839
18.6,0.33499999999999996,-0.012,8.9,40.0,17.47513888888889,10.328106540084388,0.7,2023-06-29,52.37205599978701,4.904399999582005
18.6,0.33499999999999996,8.5,16.0,40.0,17.78069498069498,9.843766666666665,0.7,2023-06-29,52.374786000246935,4.86031900024369
18.6,0.33499999999999996,0.62,10.7,40.0,17.2137786259542,9.742344006568144,0.7,2023-06-29,52.38931400010768,4.9438219998869615
18.6,0.35,5.2,13.0,40.0,17.62007434944238,11.256190476190477,0.7,2023-06-29,52.389983000188224,4.88781099987638
18.6,0.33499999999999996,2.618,10.7,40.0,16.398698884758364,8.18747619047619,0.7,2023-06-29,52.39397200025616,4.870156999790721
16.8,0.3,-0.35,10.55,70.0,16.689607843137257,9.513673469387754,1.3,2023-06-30,52.35803899985509,4.899699999642448
16.8,0.3,-0.6,4.0,70.0,17.133650190114068,9.48126984126984,1.3,2023-06-30,52.359714000013874,4.866208000411839
16.8,0.3,-0.7,9.2,70.0,17.47513888888889,10.328106540084388,1.3,2023-06-30,52.37205599978701,4.904399999582005
16.8,0.3,4.2,17.0,70.0,17.78069498069498,9.843766666666665,1.3,2023-06-30,52.374786000246935,4.86031900024369
16.8,0.3,-0.05,10.55,70.0,17.2137786259542,9.742344006568144,1.3,2023-06-30,52.38931400010768,4.9438219998869615
16.8,0.3,2.1,12.0,70.0,17.62007434944238,11.256190476190477,1.3,2023-06-30,52.389983000188224,4.88781099987638
16.8,0.3,0.7666666666666667,10.55,70.0,16.398698884758364,8.18747619047619,1.3,2023-06-30,52.39397200025616,4.870156999790721
17.5,0.275,1.9,8.175,66.0,16.689607843137257,9.513673469387754,0.89,2023-07-01,52.35803899985509,4.899699999642448
17.5,0.28,2.4955999999999996,4.5,66.0,17.133650190114068,9.48126984126984,0.89,2023-07-01,52.359714000013874,4.866208000411839
17.5,0.275,-0.6,6.1,66.0,17.47513888888889,10.328106540084388,0.89,2023-07-01,52.37205599978701,4.904399999582005
17.5,0.275,7.8,14.0,66.0,17.78069498069498,9.843766666666665,0.89,2023-07-01,52.374786000246935,4.86031900024369
17.5,0.275,0.078,8.175,66.0,17.2137786259542,9.742344006568144,0.89,2023-07-01,52.38931400010768,4.9438219998869615
17.5,0.27,3.3,8.1,66.0,17.62007434944238,11.256190476190477,0.89,2023-07-01,52.389983000188224,4.88781099987638
17.5,0.275,2.4955999999999996,8.175,66.0,16.398698884758364,8.18747619047619,0.89,2023-07-01,52.39397200025616,4.870156999790721
17.4,0.305,2.6,14.15,63.0,16.689607843137257,9.513673469387754,0.48,2023-07-02,52.35803899985509,4.899699999642448
17.4,0.3,3.906,8.6,63.0,17.133650190114068,9.48126984126984,0.48,2023-07-02,52.359714000013874,4.866208000411839
17.4,0.305,0.37,10.0,63.0,17.47513888888889,10.328106540084388,0.48,2023-07-02,52.37205599978701,4.904399999582005
17.4,0.305,11.0,22.0,63.0,17.78069498069498,9.843766666666665,0.48,2023-07-02,52.374786000246935,4.86031900024369
17.4,0.305,0.56,14.15,63.0,17.2137786259542,9.742344006568144,0.48,2023-07-02,52.38931400010768,4.9438219998869615
17.4,0.31,5.0,16.0,63.0,17.62007434944238,11.256190476190477,0.48,2023-07-02,52.389983000188224,4.88781099987638
17.4,0.305,3.906,14.15,63.0,16.398698884758364,8.18747619047619,0.48,2023-07-02,52.39397200025616,4.870156999790721
17.1,0.325,-0.3,10.35,59.0,16.689607843137257,9.513673469387754,0.6,2023-07-03,52.35803899985509,4.899699999642448
17.1,0.33,0.76,8.0,59.0,17.133650190114068,9.48126984126984,0.6,2023-07-03,52.359714000013874,4.866208000411839
17.1,0.325,-0.3,9.4,59.0,17.47513888888889,10.328106540084388,0.6,2023-07-03,52.37205599978701,4.904399999582005
17.1,0.325,2.2,12.0,59.0,17.78069498069498,9.843766666666665,0.6,2023-07-03,52.374786000246935,4.86031900024369
17.1,0.325,-0.2,10.35,59.0,17.2137786259542,9.742344006568144,0.6,2023-07-03,52.38931400010768,4.9438219998869615
17.1,0.32,2.4,12.0,59.0,17.62007434944238,11.256190476190477,0.6,2023-07-03,52.389983000188224,4.88781099987638
17.1,0.325,0.76,10.35,59.0,16.398698884758364,8.18747619047619,0.6,2023-07-03,52.39397200025616,4.870156999790721
16.9,0.365,3.2,19.675,59.0,16.689607843137257,9.513673469387754,0.48,2023-07-04,52.35803899985509,4.899699999642448
16.9,0.32,5.24,7.7,59.0,17.133650190114068,9.48126984126984,0.48,2023-07-04,52.359714000013874,4.866208000411839
16.9,0.365,0.9,15.0,59.0,17.47513888888889,10.328106540084388,0.48,2023-07-04,52.37205599978701,4.904399999582005
16.9,0.365,13.0,31.0,59.0,17.78069498069498,9.843766666666665,0.48,2023-07-04,52.374786000246935,4.86031900024369
16.9,0.365,1.5,19.675,59.0,17.2137786259542,9.742344006568144,0.48,2023-07-04,52.38931400010768,4.9438219998869615
16.9,0.41,7.6,25.0,59.0,17.62007434944238,11.256190476190477,0.48,2023-07-04,52.389983000188224,4.88781099987638
16.9,0.365,5.24,19.675,59.0,16.398698884758364,8.18747619047619,0.48,2023-07-04,52.39397200025616,4.870156999790721
14.5,0.2756469298245614,0.1,34.666666666666664,67.0,14.0,9.513673469387754,0.58,2023-07-05,52.35803899985509,4.899699999642448
14.5,0.28152368421052637,-0.1,25.0,67.0,14.0,10.328106540084388,0.58,2023-07-05,52.37205599978701,4.904399999582005
14.5,0.2780581896551724,5.8,43.0,67.0,14.0,9.843766666666665,0.58,2023-07-05,52.374786000246935,4.86031900024369
14.5,0.2791382978723404,0.55,34.666666666666664,67.0,14.0,9.742344006568144,0.58,2023-07-05,52.38931400010768,4.9438219998869615
14.5,0.30500826446281,4.3,36.0,67.0,14.0,11.256190476190477,0.58,2023-07-05,52.389983000188224,4.88781099987638
14.5,0.27728305785123963,2.13,34.666666666666664,67.0,14.0,8.18747619047619,0.58,2023-07-05,52.39397200025616,4.870156999790721
16.9,0.2756469298245614,1.1,27.333333333333332,98.0,23.0,9.513673469387754,1.3,2023-07-06,52.35803899985509,4.899699999642448
16.9,0.28152368421052637,0.5,19.0,98.0,23.0,10.328106540084388,1.3,2023-07-06,52.37205599978701,4.904399999582005
16.9,0.2780581896551724,4.2,32.0,98.0,23.0,9.843766666666665,1.3,2023-07-06,52.374786000246935,4.86031900024369
16.9,0.2791382978723404,0.55,27.333333333333332,98.0,23.0,9.742344006568144,1.3,2023-07-06,52.38931400010768,4.9438219998869615
16.9,0.30500826446281,3.3,31.0,98.0,23.0,11.256190476190477,1.3,2023-07-06,52.389983000188224,4.88781099987638
16.9,0.27728305785123963,1.9300000000000002,27.333333333333332,98.0,23.0,8.18747619047619,1.3,2023-07-06,52.39397200025616,4.870156999790721
20.3,0.2756469298245614,0.54,31.666666666666668,58.0,24.0,9.513673469387754,1.7,2023-07-07,52.35803899985509,4.899699999642448
20.3,0.28152368421052637,-0.042,27.0,58.0,24.0,10.328106540084388,1.7,2023-07-07,52.37205599978701,4.904399999582005
20.3,0.2780581896551724,3.1,34.0,58.0,24.0,9.843766666666665,1.7,2023-07-07,52.374786000246935,4.86031900024369
20.3,0.2791382978723404,0.82,31.666666666666668,58.0,24.0,9.742344006568144,1.7,2023-07-07,52.38931400010768,4.9438219998869615
20.3,0.30500826446281,2.9,34.0,58.0,24.0,11.256190476190477,1.7,2023-07-07,52.389983000188224,4.88781099987638
20.3,0.27728305785123963,1.4636,31.666666666666668,58.0,24.0,8.18747619047619,1.7,2023-07-07,52.39397200025616,4.870156999790721
24.5,0.2756469298245614,5.4,19.0,59.0,12.0,9.513673469387754,0.81,2023-07-08,52.35803899985509,4.899699999642448
24.5,0.28152368421052637,-0.44,13.0,59.0,12.0,10.328106540084388,0.81,2023-07-08,52.37205599978701,4.904399999582005
24.5,0.2780581896551724,9.3,25.0,59.0,12.0,9.843766666666665,0.81,2023-07-08,52.374786000246935,4.86031900024369
24.5,0.2791382978723404,0.59,19.0,59.0,12.0,9.742344006568144,0.81,2023-07-08,52.38931400010768,4.9438219998869615
24.5,0.30500826446281,3.8,19.0,59.0,12.0,11.256190476190477,0.81,2023-07-08,52.389983000188224,4.88781099987638
24.5,0.27728305785123963,3.7300000000000004,19.0,59.0,12.0,8.18747619047619,0.81,2023-07-08,52.39397200025616,4.870156999790721
22.1,0.2756469298245614,6.0,15.333333333333334,61.0,11.0,9.513673469387754,0.93,2023-07-09,52.35803899985509,4.899699999642448
22.1,0.28152368421052637,-0.19,10.0,61.0,11.0,10.328106540084388,0.93,2023-07-09,52.37205599978701,4.904399999582005
22.1,0.2780581896551724,7.8,21.0,61.0,11.0,9.843766666666665,0.93,2023-07-09,52.374786000246935,4.86031900024369
22.1,0.2791382978723404,0.56,15.333333333333334,61.0,11.0,9.742344006568144,0.93,2023-07-09,52.38931400010768,4.9438219998869615
22.1,0.30500826446281,4.3,15.0,61.0,11.0,11.256190476190477,0.93,2023-07-09,52.389983000188224,4.88781099987638
22.1,0.27728305785123963,3.694,15.333333333333334,61.0,11.0,8.18747619047619,0.93,2023-07-09,52.39397200025616,4.870156999790721
19.9,0.2756469298245614,7.3,11.4,61.0,13.0,9.513673469387754,0.45,2023-07-10,52.35803899985509,4.899699999642448
19.9,0.28152368421052637,-0.45,7.2,61.0,13.0,10.328106540084388,0.45,2023-07-10,52.37205599978701,4.904399999582005
19.9,0.2780581896551724,7.2,15.0,61.0,13.0,9.843766666666665,0.45,2023-07-10,52.374786000246935,4.86031900024369
19.9,0.2791382978723404,0.25,11.4,61.0,13.0,9.742344006568144,0.45,2023-07-10,52.38931400010768,4.9438219998869615
19.9,0.30500826446281,3.3,12.0,61.0,13.0,11.256190476190477,0.45,2023-07-10,52.389983000188224,4.88781099987638
19.9,0.27728305785123963,3.5200000000000005,11.4,61.0,13.0,8.18747619047619,0.45,2023-07-10,52.39397200025616,4.870156999790721
21.1,0.2756469298245614,6.2,18.0,58.0,17.0,9.513673469387754,0.67,2023-07-11,52.35803899985509,4.899699999642448
21.1,0.2495578512396694,0.23,18.0,58.0,17.0,9.48126984126984,0.67,2023-07-11,52.359714000013874,4.866208000411839
21.1,0.28152368421052637,0.57,12.0,58.0,17.0,10.328106540084388,0.67,2023-07-11,52.37205599978701,4.904399999582005
21.1,0.2780581896551724,17.0,25.0,58.0,17.0,9.843766666666665,0.67,2023-07-11,52.374786000246935,4.86031900024369
21.1,0.2791382978723404,1.2,18.0,58.0,17.0,9.742344006568144,0.67,2023-07-11,52.38931400010768,4.9438219998869615
21.1,0.30500826446281,6.6,17.0,58.0,17.0,11.256190476190477,0.67,2023-07-11,52.389983000188224,4.88781099987638
21.1,0.27728305785123963,5.3,18.0,58.0,17.0,8.18747619047619,0.67,2023-07-11,52.39397200025616,4.870156999790721
20.9,0.2756469298245614,4.5,21.0,44.0,15.0,9.513673469387754,0.4,2023-07-15,52.35803899985509,4.899699999642448
20.9,0.2495578512396694,-0.6,21.0,44.0,15.0,9.48126984126984,0.4,2023-07-15,52.359714000013874,4.866208000411839
20.9,0.28152368421052637,0.7,13.0,44.0,15.0,10.328106540084388,0.4,2023-07-15,52.37205599978701,4.904399999582005
20.9,0.2780581896551724,17.0,30.0,44.0,15.0,9.843766666666665,0.4,2023-07-15,52.374786000246935,4.86031900024369
20.9,0.2791382978723404,1.0,21.0,44.0,15.0,9.742344006568144,0.4,2023-07-15,52.38931400010768,4.9438219998869615
20.9,0.30500826446281,5.8,20.0,44.0,15.0,11.256190476190477,0.4,2023-07-15,52.389983000188224,4.88781099987638
20.9,0.27728305785123963,4.733333333333333,21.0,44.0,15.0,8.18747619047619,0.4,2023-07-15,52.39397200025616,4.870156999790721
18.7,0.2756469298245614,-0.1,31.666666666666668,32.0,15.0,9.513673469387754,0.75,2023-07-16,52.35803899985509,4.899699999642448
18.7,0.2495578512396694,-0.6,31.666666666666668,32.0,15.0,9.48126984126984,0.75,2023-07-16,52.359714000013874,4.866208000411839
18.7,0.28152368421052637,0.05,25.0,32.0,15.0,10.328106540084388,0.75,2023-07-16,52.37205599978701,4.904399999582005
18.7,0.2780581896551724,8.5,39.0,32.0,15.0,9.843766666666665,0.75,2023-07-16,52.374786000246935,4.86031900024369
18.7,0.2791382978723404,0.4,31.666666666666668,32.0,15.0,9.742344006568144,0.75,2023-07-16,52.38931400010768,4.9438219998869615
18.7,0.30500826446281,2.3,31.0,32.0,15.0,11.256190476190477,0.75,2023-07-16,52.389983000188224,4.88781099987638
18.7,0.27728305785123963,1.7583333333333335,31.666666666666668,32.0,15.0,8.18747619047619,0.75,2023-07-16,52.39397200025616,4.870156999790721
17.7,0.2756469298245614,1.5,24.0,50.0,14.0,9.513673469387754,1.5,2023-07-17,52.35803899985509,4.899699999642448
17.7,0.2495578512396694,-0.072,24.0,50.0,14.0,9.48126984126984,1.5,2023-07-17,52.359714000013874,4.866208000411839
17.7,0.28152368421052637,0.63,18.0,50.0,14.0,10.328106540084388,1.5,2023-07-17,52.37205599978701,4.904399999582005
17.7,0.2780581896551724,6.7,27.0,50.0,14.0,9.843766666666665,1.5,2023-07-17,52.374786000246935,4.86031900024369
17.7,0.2791382978723404,1.1,24.0,50.0,14.0,9.742344006568144,1.5,2023-07-17,52.38931400010768,4.9438219998869615
17.7,0.30500826446281,2.3,27.0,50.0,14.0,11.256190476190477,1.5,2023-07-17,52.389983000188224,4.88781099987638
17.7,0.27728305785123963,2.026333333333333,24.0,50.0,14.0,8.18747619047619,1.5,2023-07-17,52.39397200025616,4.870156999790721
18.0,0.2756469298245614,4.0,17.25,51.0,7.5,9.513673469387754,1.6,2023-07-18,52.35803899985509,4.899699999642448
18.0,0.2495578512396694,0.2,12.0,51.0,7.5,9.48126984126984,1.6,2023-07-18,52.359714000013874,4.866208000411839
18.0,0.28152368421052637,0.7,14.0,51.0,7.5,10.328106540084388,1.6,2023-07-18,52.37205599978701,4.904399999582005
18.0,0.2780581896551724,5.0,20.0,51.0,7.5,9.843766666666665,1.6,2023-07-18,52.374786000246935,4.86031900024369
18.0,0.2791382978723404,1.4,17.25,51.0,7.5,9.742344006568144,1.6,2023-07-18,52.38931400010768,4.9438219998869615
18.0,0.30500826446281,3.3,23.0,51.0,7.5,11.256190476190477,1.6,2023-07-18,52.389983000188224,4.88781099987638
18.0,0.27728305785123963,2.4333333333333336,17.25,51.0,7.5,8.18747619047619,1.6,2023-07-18,52.39397200025616,4.870156999790721
17.7,0.2756469298245614,3.4,22.75,50.0,11.0,9.513673469387754,0.78,2023-07-19,52.35803899985509,4.899699999642448
17.7,0.2495578512396694,0.49,21.0,50.0,11.0,9.48126984126984,0.78,2023-07-19,52.359714000013874,4.866208000411839
17.7,0.28152368421052637,4.378,16.0,50.0,11.0,10.328106540084388,0.78,2023-07-19,52.37205599978701,4.904399999582005
17.7,0.2780581896551724,12.0,33.0,50.0,11.0,9.843766666666665,0.78,2023-07-19,52.374786000246935,4.86031900024369
17.7,0.2791382978723404,1.3,22.75,50.0,11.0,9.742344006568144,0.78,2023-07-19,52.38931400010768,4.9438219998869615
17.7,0.30500826446281,4.7,21.0,50.0,11.0,11.256190476190477,0.78,2023-07-19,52.389983000188224,4.88781099987638
17.7,0.27728305785123963,4.378,22.75,50.0,11.0,8.18747619047619,0.78,2023-07-19,52.39397200025616,4.870156999790721
16.8,0.2756469298245614,5.3,19.75,42.0,14.0,9.513673469387754,1.1,2023-07-20,52.35803899985509,4.899699999642448
16.8,0.2495578512396694,0.085,15.0,42.0,14.0,9.48126984126984,1.1,2023-07-20,52.359714000013874,4.866208000411839
16.8,0.28152368421052637,4.856999999999999,17.0,42.0,14.0,10.328106540084388,1.1,2023-07-20,52.37205599978701,4.904399999582005
16.8,0.2780581896551724,10.0,25.0,42.0,14.0,9.843766666666665,1.1,2023-07-20,52.374786000246935,4.86031900024369
16.8,0.2791382978723404,1.3,19.75,42.0,14.0,9.742344006568144,1.1,2023-07-20,52.38931400010768,4.9438219998869615
16.8,0.30500826446281,7.6,22.0,42.0,14.0,11.256190476190477,1.1,2023-07-20,52.389983000188224,4.88781099987638
16.8,0.27728305785123963,4.856999999999999,19.75,42.0,14.0,8.18747619047619,1.1,2023-07-20,52.39397200025616,4.870156999790721
16.5,0.2756469298245614,4.6,11.4,50.0,11.0,9.513673469387754,1.1,2023-07-21,52.35803899985509,4.899699999642448
16.5,0.2495578512396694,-0.41,8.6,50.0,11.0,9.48126984126984,1.1,2023-07-21,52.359714000013874,4.866208000411839
16.5,0.28152368421052637,2.78,11.0,50.0,11.0,10.328106540084388,1.1,2023-07-21,52.37205599978701,4.904399999582005
16.5,0.2780581896551724,5.4,14.0,50.0,11.0,9.843766666666665,1.1,2023-07-21,52.374786000246935,4.86031900024369
16.5,0.2791382978723404,0.51,11.4,50.0,11.0,9.742344006568144,1.1,2023-07-21,52.38931400010768,4.9438219998869615
16.5,0.30500826446281,3.8,12.0,50.0,11.0,11.256190476190477,1.1,2023-07-21,52.389983000188224,4.88781099987638
16.5,0.27728305785123963,2.78,11.4,50.0,11.0,8.18747619047619,1.1,2023-07-21,52.39397200025616,4.870156999790721
16.3,0.2756469298245614,3.9,12.675,57.0,15.0,9.513673469387754,1.3,2023-07-22,52.35803899985509,4.899699999642448
16.3,0.2495578512396694,-0.07,9.7,57.0,15.0,9.48126984126984,1.3,2023-07-22,52.359714000013874,4.866208000411839
